1KI	1	3	6	H49	Abishag
1KI	1	3	7	H7767	Shunammite
1KI	1	3	8	H935	brought
1KI	1	3	9	H4428	king
1KI	1	4	0	H5291	damsel
1KI	1	4	1	H3966	very
1KI	1	4	2	H3303	fair
1KI	1	4	3	H5532	cherished
1KI	1	4	4	H4428	king
1KI	1	4	5	H8334	ministered
1KI	1	4	6	H4428	king
1KI	1	4	7	H3045	knew
1KI	1	5	0	H138	Adonijah
1KI	1	5	1	H1121	son
1KI	1	5	2	H2294	Haggith
1KI	1	5	3	H4984	exalted
1KI	1	5	4	H559	saying
1KI	1	5	5	H4427	king
1KI	1	5	6	H6213	prepared
1KI	1	5	7	H7393	chariots
1KI	1	5	8	H6571	horsemen
1KI	1	5	9	H2572	fifty
1KI	1	5	10	H376	men
1KI	1	5	11	H7323	run
1KI	1	5	12	H6440	before
1KI	1	6	0	H1	father
1KI	1	6	1	H6087	displeased
1KI	1	6	2	H3117	time
1KI	1	6	3	H559	saying
1KI	1	6	4	H6213	so
1KI	1	6	5	H3966	very
1KI	1	6	6	H2896	goodly
1KI	1	6	7	H3205	bare
1KI	1	6	8	H310	after
1KI	1	6	9	H53	Absalom
1KI	1	7	0	H1697	conferred
1KI	1	7	1	H3097	Joab
1KI	1	7	2	H1121	son
1KI	1	7	3	H6870	Zeruiah
1KI	1	7	4	H54	Abiathar
1KI	1	7	5	H3548	priest
1KI	1	7	6	H310	following
1KI	1	7	7	H138	Adonijah
1KI	1	7	8	H5826	helped
1KI	1	8	0	H6659	Zadok
1KI	1	8	1	H3548	priest
1KI	1	8	2	H1141	Benaiah
1KI	1	8	3	H1121	son
1KI	1	8	4	H3077	Jehoiada
1KI	1	8	5	H5416	Nathan
1KI	1	8	6	H5030	prophet
1KI	1	8	7	H8096	Shimei
1KI	1	8	8	H7472	Rei
1KI	1	8	9	H1368	men
1KI	1	8	10	H1732	David
1KI	1	8	11	H138	Adonijah
1KI	1	9	0	H138	Adonijah
1KI	1	9	1	H2076	slew
1KI	1	9	2	H6629	sheep
1KI	1	9	3	H1241	oxen
1KI	1	9	4	H4806	cattle
1KI	1	9	5	H68	stone
1KI	1	9	6	H2120	Zoheleth
1KI	1	9	7	H681	by
1KI	1	9	8	H5883	En-rogel
1KI	1	9	9	H7121	called
1KI	1	9	10	H251	brethren
1KI	1	9	11	H4428	king’s
1KI	1	9	12	H1121	sons
1KI	1	9	13	H582	men
1KI	1	9	14	H3063	Judah
1KI	1	9	15	H4428	king’s
1KI	1	9	16	H5650	servants
1KI	1	10	0	H5416	Nathan
1KI	1	10	1	H5030	prophet
1KI	1	10	2	H1141	Benaiah
1KI	1	10	3	H1368	men
1KI	1	10	4	H8010	Solomon
1KI	1	10	5	H251	brother
1KI	1	10	6	H7121	called
1KI	1	11	0	H5416	Nathan
1KI	1	11	1	H559	spake
1KI	1	11	2	H1339	Bath-sheba
1KI	1	11	3	H517	mother
1KI	1	11	4	H8010	Solomon
1KI	1	11	5	H559	saying
1KI	1	11	6	H8085	heard
1KI	1	11	7	H138	Adonijah
1KI	1	11	8	H1121	son
1KI	1	11	9	H2294	Haggith
1KI	1	11	10	H4427	reign
1KI	1	11	11	H1732	David
1KI	1	11	12	H113	lord
1KI	1	11	13	H3045	knoweth
1KI	1	12	0	H3212	come
1KI	1	12	1	H3289	counsel
1KI	1	12	2	H4422	save
1KI	1	12	3	H5315	life life
1KI	1	12	4	H1121	son
1KI	1	12	5	H8010	Solomon
1KI	1	13	0	H3212	Go
1KI	1	13	1	H935	in
1KI	1	13	2	H4428	king
1KI	1	13	3	H1732	David
1KI	1	13	4	H559	say
1KI	1	13	5	H113	lord
1KI	1	13	6	H4428	king
1KI	1	13	7	H7650	swear
1KI	1	13	8	H519	handmaid
1KI	1	13	9	H559	saying
1KI	1	13	10	H3588	Assuredly
1KI	1	13	11	H8010	Solomon
1KI	1	13	12	H1121	son
1KI	1	13	13	H4427	reign
1KI	1	13	14	H310	after
1KI	1	13	15	H3427	sit
1KI	1	13	16	H3678	throne
1KI	1	13	17	H138	Adonijah
1KI	1	13	18	H4427	reign
1KI	1	14	0	H1696	talkest
1KI	1	14	1	H4428	king
1KI	1	14	2	H935	in
1KI	1	14	3	H310	after
1KI	1	14	4	H4390	confirm
1KI	1	14	5	H1697	words
1KI	1	15	0	H1339	Bath-sheba
1KI	1	15	1	H935	in
1KI	1	15	2	H4428	king
1KI	1	15	3	H2315	chamber
1KI	1	15	4	H4428	king
1KI	1	15	5	H3966	very
1KI	1	15	6	H2204	old
1KI	1	15	7	H49	Abishag
1KI	1	15	8	H7767	Shunammite
1KI	1	15	9	H8334	ministered
1KI	1	15	10	H4428	king
1KI	1	16	0	H1339	Bath-sheba
1KI	1	16	1	H6915	bowed
1KI	1	16	2	H7812	obeisance
1KI	1	16	3	H4428	king king
1KI	1	16	4	H559	said
1KI	1	17	0	H559	said
1KI	1	17	1	H113	lord
1KI	1	17	2	H7650	swarest
1KI	1	17	3	H430	God
1KI	1	17	4	H519	handmaid
1KI	1	17	5	H8010	Solomon
1KI	1	17	6	H1121	son
1KI	1	17	7	H4427	reign
1KI	1	17	8	H310	after
1KI	1	17	9	H3427	sit
1KI	1	17	10	H3678	throne
1KI	1	18	0	H138	Adonijah
1KI	1	18	1	H4427	reigneth
1KI	1	18	2	H113	lord
1KI	1	18	3	H4428	king
1KI	1	18	4	H3045	knowest
1KI	1	19	0	H2076	slain
1KI	1	19	1	H7794	oxen
1KI	1	19	2	H4806	cattle
1KI	1	19	3	H6629	sheep
1KI	1	19	4	H7230	abundance
1KI	1	19	5	H7121	called
1KI	1	19	6	H1121	sons
1KI	1	19	7	H4428	king
1KI	1	19	8	H54	Abiathar
1KI	1	19	9	H3548	priest
1KI	1	19	10	H3097	Joab
1KI	1	19	11	H8269	captain
1KI	1	19	12	H6635	host
1KI	1	19	13	H8010	Solomon
1KI	1	19	14	H5650	servant
1KI	1	19	15	H7121	called
1KI	1	20	0	H113	lord
1KI	1	20	1	H4428	king
1KI	1	20	2	H5869	eyes
1KI	1	20	3	H3478	Israel
1KI	1	20	4	H5046	tell
1KI	1	20	5	H3427	sit
1KI	1	20	6	H3678	throne
1KI	1	20	7	H113	lord
1KI	1	20	8	H4428	king
1KI	1	20	9	H310	after
1KI	1	21	0	H113	lord
1KI	1	21	1	H4428	king
1KI	1	21	2	H7901	sleep
1KI	1	21	3	H1	fathers
1KI	1	21	4	H1121	son
1KI	1	21	5	H8010	Solomon
1KI	1	21	6	H2400	offenders
1KI	1	22	0	H1696	talked
1KI	1	22	1	H4428	king
1KI	1	22	2	H5416	Nathan
1KI	1	22	3	H5030	prophet
1KI	1	22	4	H935	in
1KI	1	23	0	H5046	told
1KI	1	23	1	H4428	king
1KI	1	23	2	H559	saying
1KI	1	23	3	H5416	Nathan
1KI	1	23	4	H5030	prophet
1KI	1	23	5	H935	in
1KI	1	23	6	H6440	before
1KI	1	23	7	H4428	king
1KI	1	23	8	H7812	bowed
1KI	1	23	9	H4428	king
1KI	1	23	10	H639	face
1KI	1	23	11	H776	ground
1KI	1	24	0	H5416	Nathan
1KI	1	24	1	H559	said
1KI	1	24	2	H113	lord
1KI	1	24	3	H4428	king
1KI	1	24	4	H559	said
1KI	1	24	5	H138	Adonijah
1KI	1	24	6	H4427	reign
1KI	1	24	7	H310	after
1KI	1	24	8	H3427	sit
1KI	1	24	9	H3678	throne
1KI	1	25	0	H3381	down
1KI	1	25	1	H3117	day
1KI	1	25	2	H2076	slain
1KI	1	25	3	H7794	oxen
1KI	1	25	4	H4806	cattle
1KI	1	25	5	H6629	sheep
1KI	1	25	6	H7230	abundance
1KI	1	25	7	H7121	called
1KI	1	25	8	H4428	king’s
1KI	1	25	9	H1121	sons
1KI	1	25	10	H8269	captains
1KI	1	25	11	H6635	host
1KI	1	25	12	H54	Abiathar
1KI	1	25	13	H3548	priest
1KI	1	25	14	H398	eat
1KI	1	25	15	H8354	drink
1KI	1	25	16	H6440	before
1KI	1	25	17	H559	say
1KI	1	25	18	H2421	save
1KI	1	25	19	H4428	king
1KI	1	25	20	H138	Adonijah
1KI	1	26	0	H5650	servant
1KI	1	26	1	H6659	Zadok
1KI	1	26	2	H3548	priest
1KI	1	26	3	H1141	Benaiah
1KI	1	26	4	H1121	son
1KI	1	26	5	H3077	Jehoiada
1KI	1	26	6	H5650	servant
1KI	1	26	7	H8010	Solomon
1KI	1	26	8	H7121	called
1KI	1	27	0	H1697	thing
1KI	1	27	1	H1961	done
1KI	1	27	2	H113	lord
1KI	1	27	3	H4428	king
1KI	1	27	4	H3045	shewed
1KI	1	27	5	H5650	servant
1KI	1	27	6	H3427	sit
1KI	1	27	7	H3678	throne
1KI	1	27	8	H113	lord
1KI	1	27	9	H4428	king
1KI	1	27	10	H310	after
1KI	1	28	0	H4428	king
1KI	1	28	1	H1732	David
1KI	1	28	2	H6030	answered
1KI	1	28	3	H559	said
1KI	1	28	4	H7121	Call
1KI	1	28	5	H1339	Bath-sheba
1KI	1	28	6	H935	came
1KI	1	28	7	H4428	king’s
1KI	1	28	8	H6440	presence
1KI	1	28	9	H5975	stood
1KI	1	28	10	H6440	before
1KI	1	28	11	H4428	king
1KI	1	29	0	H4428	king
1KI	1	29	1	H7650	sware
1KI	1	29	2	H559	said
1KI	1	29	3	H2416	liveth
1KI	1	29	4	H6299	redeemed
1KI	1	29	5	H5315	soul
1KI	1	29	6	H6869	distress
1KI	1	30	0	H7650	sware
1KI	1	30	1	H430	God
1KI	1	30	2	H3478	Israel
1KI	1	30	3	H559	saying
1KI	1	30	4	H8010	Solomon
1KI	1	30	5	H1121	son
1KI	1	30	6	H4427	reign
1KI	1	30	7	H310	after
1KI	1	30	8	H3427	sit
1KI	1	30	9	H3678	throne
1KI	1	30	10	H6213	do
1KI	1	30	11	H3117	day
1KI	1	31	0	H1339	Bath-sheba
1KI	1	31	1	H6915	bowed
1KI	1	31	2	H639	face
1KI	1	31	3	H776	earth
1KI	1	31	4	H7812	reverence
1KI	1	31	5	H4428	king
1KI	1	31	6	H559	said
1KI	1	31	7	H113	lord
1KI	1	31	8	H4428	king
1KI	1	31	9	H1732	David
1KI	1	31	10	H2421	live
1KI	1	31	11	H5769	ever
1KI	1	32	0	H4428	king
1KI	1	32	1	H1732	David
1KI	1	32	2	H559	said
1KI	1	32	3	H7121	Call
1KI	1	32	4	H6659	Zadok
1KI	1	32	5	H3548	priest
1KI	1	32	6	H5416	Nathan
1KI	1	32	7	H5030	prophet
1KI	1	32	8	H1141	Benaiah
1KI	1	32	9	H1121	son
1KI	1	32	10	H3077	Jehoiada
1KI	1	32	11	H935	came
1KI	1	32	12	H6440	before
1KI	1	32	13	H4428	king
1KI	1	33	0	H4428	king
1KI	1	33	1	H559	said
1KI	1	33	2	H3947	Take
1KI	1	33	3	H5650	servants
1KI	1	33	4	H113	lord
1KI	1	33	5	H8010	Solomon
1KI	1	33	6	H1121	son
1KI	1	33	7	H7392	ride
1KI	1	33	8	H6506	mule
1KI	1	33	9	H3381	down
1KI	1	33	10	H1521	Gihon
1KI	1	34	0	H6659	Zadok
1KI	1	34	1	H3548	priest
1KI	1	34	2	H5416	Nathan
1KI	1	34	3	H5030	prophet
1KI	1	34	4	H4886	anoint
1KI	1	34	5	H4428	king
1KI	1	34	6	H3478	Israel
1KI	1	34	7	H8628	blow
1KI	1	34	8	H7782	trumpet
1KI	1	34	9	H559	say
1KI	1	34	10	H2421	save
1KI	1	34	11	H4428	king
1KI	1	34	12	H8010	Solomon
1KI	1	35	0	H5927	up
1KI	1	35	1	H310	after
1KI	1	35	2	H935	come
1KI	1	35	3	H3427	sit
1KI	1	35	4	H3678	throne
1KI	1	35	5	H4427	king
1KI	1	35	6	H6680	appointed
1KI	1	35	7	H5057	ruler
1KI	1	35	8	H3478	Israel
1KI	1	35	9	H3063	Judah
1KI	1	36	0	H1141	Benaiah
1KI	1	36	1	H1121	son
1KI	1	36	2	H3077	Jehoiada
1KI	1	36	3	H6030	answered
1KI	1	36	4	H4428	king
1KI	1	36	5	H559	said
1KI	1	36	6	H543	Amen
1KI	1	36	7	H430	God
1KI	1	36	8	H113	lord
1KI	1	36	9	H4428	king
1KI	1	36	10	H559	say
1KI	1	37	0	H113	lord
1KI	1	37	1	H4428	king
1KI	1	37	2	H8010	Solomon
1KI	1	37	3	H1431	make
1KI	1	37	4	H3678	throne
1KI	1	37	5	H1431	greater
1KI	1	37	6	H3678	throne
1KI	1	37	7	H113	lord
1KI	1	37	8	H4428	king
1KI	1	37	9	H1732	David
1KI	1	38	0	H6659	Zadok
1KI	1	38	1	H3548	priest
1KI	1	38	2	H5416	Nathan
1KI	1	38	3	H5030	prophet
1KI	1	38	4	H1141	Benaiah
1KI	1	38	5	H1121	son
1KI	1	38	6	H3077	Jehoiada
1KI	1	38	7	H3774	Cherethites
1KI	1	38	8	H6432	Pelethites
1KI	1	38	9	H3381	down
1KI	1	38	10	H8010	Solomon
1KI	1	38	11	H7392	ride
1KI	1	38	12	H4428	king
1KI	1	38	13	H1732	David’s
1KI	1	38	14	H6506	mule
1KI	1	38	15	H3212	brought
1KI	1	38	16	H1521	Gihon
1KI	1	39	0	H6659	Zadok
1KI	1	39	1	H3548	priest
1KI	1	39	2	H3947	took
1KI	1	39	3	H7161	horn
1KI	1	39	4	H8081	oil
1KI	1	39	5	H168	tabernacle
1KI	1	39	6	H4886	anointed
1KI	1	39	7	H8010	Solomon
1KI	1	39	8	H8628	blew
1KI	1	39	9	H7782	trumpet
1KI	1	39	10	H5971	people
1KI	1	39	11	H559	said
1KI	1	39	12	H2421	save
1KI	1	39	13	H4428	king
1KI	1	39	14	H8010	Solomon
1KI	1	40	0	H5971	people
1KI	1	40	1	H5927	up
1KI	1	40	2	H310	after
1KI	1	40	3	H5971	people
1KI	1	40	4	H2490	piped
1KI	1	40	5	H2485	pipes
1KI	1	40	6	H8056	rejoiced
1KI	1	40	7	H1419	great
1KI	1	40	8	H8057	joy
1KI	1	40	9	H776	earth
1KI	1	40	10	H1234	rent
1KI	1	40	11	H6963	sound
1KI	1	41	0	H138	Adonijah
1KI	1	41	1	H7121	guests
1KI	1	41	2	H8085	heard
1KI	1	41	3	H3615	end
1KI	1	41	4	H398	eating
1KI	1	41	5	H3097	Joab
1KI	1	41	6	H8085	heard
1KI	1	41	7	H6963	sound
1KI	1	41	8	H7782	trumpet
1KI	1	41	9	H559	said
1KI	1	41	10	H6963	noise
1KI	1	41	11	H7151	city
1KI	1	41	12	H1993	uproar
1KI	1	42	0	H1696	spake
1KI	1	42	1	H3129	Jonathan
1KI	1	42	2	H1121	son
1KI	1	42	3	H54	Abiathar
1KI	1	42	4	H3548	priest
1KI	1	42	5	H935	came
1KI	1	42	6	H138	Adonijah
1KI	1	42	7	H559	said
1KI	1	42	8	H935	in
1KI	1	42	9	H2428	valiant
1KI	1	42	10	H376	man
1KI	1	42	11	H1319	bringest
1KI	1	42	12	H2896	good
1KI	1	42	13	H1319	tidings
1KI	1	43	0	H3129	Jonathan
1KI	1	43	1	H6030	answered
1KI	1	43	2	H559	said
1KI	1	43	3	H138	Adonijah
1KI	1	43	4	H61	Verily
1KI	1	43	5	H113	lord
1KI	1	43	6	H4428	king
1KI	1	43	7	H1732	David
1KI	1	43	8	H8010	Solomon
1KI	1	43	9	H4427	king
1KI	1	44	0	H4428	king
1KI	1	44	1	H7971	sent
1KI	1	44	2	H6659	Zadok
1KI	1	44	3	H3548	priest
1KI	1	44	4	H5416	Nathan
1KI	1	44	5	H5030	prophet
1KI	1	44	6	H1141	Benaiah
1KI	1	44	7	H1121	son
1KI	1	44	8	H3077	Jehoiada
1KI	1	44	9	H3774	Cherethites
1KI	1	44	10	H6432	Pelethites
1KI	1	44	11	H7392	ride
1KI	1	44	12	H4428	king’s
1KI	1	44	13	H6506	mule
1KI	1	45	0	H6659	Zadok
1KI	1	45	1	H3548	priest
1KI	1	45	2	H5416	Nathan
1KI	1	45	3	H5030	prophet
1KI	1	45	4	H4886	anointed
1KI	1	45	5	H4428	king
1KI	1	45	6	H1521	Gihon
1KI	1	45	7	H5927	up
1KI	1	45	8	H8056	rejoicing
1KI	1	45	9	H7151	city
1KI	1	45	10	H1949	again
1KI	1	45	11	H6963	noise
1KI	1	45	12	H8085	heard
1KI	1	46	0	H8010	Solomon
1KI	1	46	1	H3427	sitteth
1KI	1	46	2	H3678	throne
1KI	1	46	3	H4410	kingdom
1KI	1	47	0	H4428	king’s
1KI	1	47	1	H5650	servants
1KI	1	47	2	H935	came
1KI	1	47	3	H1288	bless
1KI	1	47	4	H113	lord
1KI	1	47	5	H4428	king
1KI	1	47	6	H1732	David
1KI	1	47	7	H559	saying
1KI	1	47	8	H430	God
1KI	1	47	9	H8034	name
1KI	1	47	10	H8010	Solomon
1KI	1	47	11	H3190	better
1KI	1	47	12	H8034	name
1KI	1	47	13	H1431	make
1KI	1	47	14	H3678	throne
1KI	1	47	15	H1431	greater
1KI	1	47	16	H3678	throne
1KI	1	47	17	H4428	king
1KI	1	47	18	H7812	bowed
1KI	1	47	19	H4904	bed
1KI	1	48	0	H559	said
1KI	1	48	1	H4428	king
1KI	1	48	2	H1288	Blessed
1KI	1	48	3	H430	God
1KI	1	48	4	H3478	Israel
1KI	1	48	5	H5414	given
1KI	1	48	6	H3427	sit
1KI	1	48	7	H3678	throne
1KI	1	48	8	H3117	day
1KI	1	48	9	H5869	eyes
1KI	1	48	10	H7200	seeing
1KI	1	49	0	H7121	guests
1KI	1	49	1	H138	Adonijah
1KI	1	49	2	H2729	afraid
1KI	1	49	3	H6965	up
1KI	1	49	4	H3212	went
1KI	1	49	5	H376	man
1KI	1	49	6	H1870	way
1KI	1	50	0	H138	Adonijah
1KI	1	50	1	H3372	feared
1KI	1	50	2	H6440	because
1KI	1	50	3	H8010	Solomon
1KI	1	50	4	H6965	arose
1KI	1	50	5	H3212	went
1KI	1	50	6	H2388	hold
1KI	1	50	7	H7161	horns
1KI	1	50	8	H4196	altar
1KI	1	51	0	H5046	told
1KI	1	51	1	H8010	Solomon
1KI	1	51	2	H559	saying
1KI	1	51	3	H138	Adonijah
1KI	1	51	4	H3372	feareth
1KI	1	51	5	H4428	king
1KI	1	51	6	H8010	Solomon
1KI	1	51	7	H270	hold
1KI	1	51	8	H7161	horns
1KI	1	51	9	H4196	altar
1KI	1	51	10	H559	saying
1KI	1	51	11	H4428	king
1KI	1	51	12	H8010	Solomon
1KI	1	51	13	H7650	swear
1KI	1	51	14	H3117	day
1KI	1	51	15	H4191	slay
1KI	1	51	16	H5650	servant
1KI	1	51	17	H2719	sword
1KI	1	52	0	H8010	Solomon
1KI	1	52	1	H559	said
1KI	1	52	2	H2428	worthy
1KI	1	52	3	H1121	man
1KI	1	52	4	H8185	hair
1KI	1	52	5	H5307	fall
1KI	1	52	6	H776	earth
1KI	1	52	7	H7451	wickedness
1KI	1	52	8	H4672	found
1KI	1	52	9	H4191	die
1KI	1	53	0	H4428	king
1KI	1	53	1	H8010	Solomon
1KI	1	53	2	H7971	sent
1KI	1	53	3	H3381	down
1KI	1	53	4	H4196	altar
1KI	1	53	5	H935	came
1KI	1	53	6	H7812	bowed
1KI	1	53	7	H4428	king
1KI	1	53	8	H8010	Solomon Solomon
1KI	1	53	9	H559	said
1KI	1	53	10	H3212	Go
1KI	1	53	11	H1004	house
1KI	2	1	0	H3117	days
1KI	2	1	1	H1732	David
1KI	2	1	2	H7126	nigh
1KI	2	1	3	H4191	die
1KI	2	1	4	H6680	charged
1KI	2	1	5	H8010	Solomon
1KI	2	1	6	H1121	son
1KI	2	1	7	H559	saying
1KI	2	2	0	H1980	go
1KI	2	2	1	H1870	way
1KI	2	2	2	H776	earth
1KI	2	2	3	H2388	strong
1KI	2	2	4	H376	man
1KI	2	3	0	H8104	keep
1KI	2	3	1	H4931	charge
1KI	2	3	2	H430	God
1KI	2	3	3	H3212	walk
1KI	2	3	4	H1870	ways
1KI	2	3	5	H8104	keep
1KI	2	3	6	H2708	statutes
1KI	2	3	7	H4687	commandments
1KI	2	3	8	H4941	judgments
1KI	2	3	9	H5715	testimonies
1KI	2	3	10	H3789	written
1KI	2	3	11	H8451	law
1KI	2	3	12	H4872	Moses
1KI	2	3	13	H7919	prosper
1KI	2	3	14	H6213	doest
1KI	2	3	15	H6437	turnest
1KI	2	4	0	H6965	continue
1KI	2	4	1	H1697	word
1KI	2	4	2	H1696	spake
1KI	2	4	3	H559	saying
1KI	2	4	4	H1121	children
1KI	2	4	5	H8104	heed
1KI	2	4	6	H1870	way
1KI	2	4	7	H3212	walk
1KI	2	4	8	H6440	before
1KI	2	4	9	H571	truth
1KI	2	4	10	H3824	heart
1KI	2	4	11	H5315	soul
1KI	2	4	12	H3772	fail
1KI	2	4	13	H559	said
1KI	2	4	14	H376	man
1KI	2	4	15	H3678	throne
1KI	2	4	16	H3478	Israel
1KI	2	5	0	H3045	knowest
1KI	2	5	1	H3097	Joab
1KI	2	5	2	H1121	son
1KI	2	5	3	H6870	Zeruiah
1KI	2	5	4	H6213	did did
1KI	2	5	5	H8147	two
1KI	2	5	6	H8269	captains
1KI	2	5	7	H6635	hosts
1KI	2	5	8	H3478	Israel
1KI	2	5	9	H74	Abner
1KI	2	5	10	H1121	son
1KI	2	5	11	H5369	Ner
1KI	2	5	12	H6021	Amasa
1KI	2	5	13	H1121	son
1KI	2	5	14	H3500	Jether
1KI	2	5	15	H2026	slew
1KI	2	5	16	H7760	shed
1KI	2	5	17	H1818	blood
1KI	2	5	18	H4421	war
1KI	2	5	19	H7965	peace
1KI	2	5	20	H5414	put
1KI	2	5	21	H1818	blood
1KI	2	5	22	H4421	war
1KI	2	5	23	H2290	girdle
1KI	2	5	24	H4975	loins
1KI	2	5	25	H5275	shoes
1KI	2	5	26	H7272	feet
1KI	2	6	0	H6213	Do
1KI	2	6	1	H2451	wisdom
1KI	2	6	2	H7872	head
1KI	2	6	3	H3381	down
1KI	2	6	4	H7585	grave
1KI	2	6	5	H7965	peace
1KI	2	7	0	H6213	shew
1KI	2	7	1	H2617	kindness
1KI	2	7	2	H1121	sons
1KI	2	7	3	H1271	Barzillai
1KI	2	7	4	H1569	Gileadite
1KI	2	7	5	H398	eat
1KI	2	7	6	H7979	table
1KI	2	7	7	H7126	came
1KI	2	7	8	H1272	fled
1KI	2	7	9	H6440	because
1KI	2	7	10	H53	Absalom
1KI	2	7	11	H251	brother
1KI	2	8	0	H8096	Shimei
1KI	2	8	1	H1121	son
1KI	2	8	2	H1617	Gera
1KI	2	8	3	H1145	Benjamite
1KI	2	8	4	H980	Bahurim
1KI	2	8	5	H7043	cursed
1KI	2	8	6	H4834	grievous
1KI	2	8	7	H7045	curse
1KI	2	8	8	H3117	day
1KI	2	8	9	H3212	went
1KI	2	8	10	H4266	Mahanaim
1KI	2	8	11	H3381	down
1KI	2	8	12	H7125	meet
1KI	2	8	13	H3383	Jordan
1KI	2	8	14	H7650	sware
1KI	2	8	15	H559	saying
1KI	2	8	16	H4191	death
1KI	2	8	17	H2719	sword
1KI	2	9	0	H5352	guiltless
1KI	2	9	1	H2450	wise
1KI	2	9	2	H376	man
1KI	2	9	3	H3045	knowest
1KI	2	9	4	H6213	do
1KI	2	9	5	H7872	head
1KI	2	9	6	H3381	down
1KI	2	9	7	H7585	grave
1KI	2	9	8	H1818	blood
1KI	2	10	0	H1732	David
1KI	2	10	1	H7901	slept
1KI	2	10	2	H1	fathers
1KI	2	10	3	H6912	buried
1KI	2	10	4	H5892	city
1KI	2	10	5	H1732	David
1KI	2	11	0	H3117	days
1KI	2	11	1	H1732	David
1KI	2	11	2	H4427	reigned
1KI	2	11	3	H3478	Israel
1KI	2	11	4	H705	forty
1KI	2	11	5	H8141	years
1KI	2	11	6	H7651	seven
1KI	2	11	7	H8141	years
1KI	2	11	8	H4427	reigned
1KI	2	11	9	H2275	Hebron
1KI	2	11	10	H7970	thirty
1KI	2	11	11	H7969	three
1KI	2	11	12	H8141	years
1KI	2	11	13	H4427	reigned
1KI	2	11	14	H3389	Jerusalem
1KI	2	12	0	H3427	sat
1KI	2	12	1	H8010	Solomon
1KI	2	12	2	H3678	throne
1KI	2	12	3	H1732	David
1KI	2	12	4	H1	father
1KI	2	12	5	H4438	kingdom
1KI	2	12	6	H3559	established
1KI	2	12	7	H3966	greatly
1KI	2	13	0	H138	Adonijah
1KI	2	13	1	H1121	son
1KI	2	13	2	H2294	Haggith
1KI	2	13	3	H935	came
1KI	2	13	4	H1339	Bath-sheba
1KI	2	13	5	H517	mother
1KI	2	13	6	H8010	Solomon
1KI	2	13	7	H559	said
1KI	2	13	8	H935	Comest
1KI	2	13	9	H7965	peaceably
1KI	2	13	10	H559	said
1KI	2	13	11	H7965	Peaceably
1KI	2	14	0	H559	said
1KI	2	14	1	H1697	say
1KI	2	14	2	H559	said
1KI	2	14	3	H1696	on
1KI	2	15	0	H559	said
1KI	2	15	1	H3045	knowest
1KI	2	15	2	H4410	kingdom
1KI	2	15	3	H3478	Israel
1KI	2	15	4	H7760	set
1KI	2	15	5	H6440	faces
1KI	2	15	6	H4427	reign
1KI	2	15	7	H4410	kingdom
1KI	2	15	8	H5437	about
1KI	2	15	9	H251	brother’s
1KI	2	16	0	H7592	ask
1KI	2	16	1	H259	one
1KI	2	16	2	H7596	petition
1KI	2	16	3	H7725	deny
1KI	2	16	4	H6440	me
1KI	2	16	5	H559	said
1KI	2	16	6	H1696	on
1KI	2	17	0	H559	said Speak
1KI	2	17	1	H8010	Solomon
1KI	2	17	2	H4428	king
1KI	2	17	3	H7725	say
1KI	2	17	4	H6440	thee
1KI	2	17	5	H7725	nay
1KI	2	17	6	H5414	give
1KI	2	17	7	H49	Abishag
1KI	2	17	8	H7767	Shunammite
1KI	2	17	9	H802	wife
1KI	2	18	0	H1339	Bath-sheba
1KI	2	18	1	H559	said
1KI	2	18	2	H2896	Well
1KI	2	18	3	H1696	speak
1KI	2	18	4	H4428	king
1KI	2	19	0	H1339	Bath-sheba
1KI	2	19	1	H935	went
1KI	2	19	2	H4428	king
1KI	2	19	3	H8010	Solomon
1KI	2	19	4	H1696	speak
1KI	2	19	5	H138	Adonijah
1KI	2	19	6	H4428	king
1KI	2	19	7	H6965	up
1KI	2	19	8	H7125	meet
1KI	2	19	9	H7812	bowed
1KI	2	19	10	H3427	down
1KI	2	19	11	H3678	throne seat
1KI	2	19	12	H7760	set
1KI	2	19	13	H4428	king’s
1KI	2	19	14	H517	mother
1KI	2	19	15	H3427	sat
1KI	2	19	16	H3225	hand
1KI	2	20	0	H559	said
1KI	2	20	1	H7592	desire
1KI	2	20	2	H259	one
1KI	2	20	3	H6996	small
1KI	2	20	4	H7596	petition
1KI	2	20	5	H7725	say
1KI	2	20	6	H6440	me
1KI	2	20	7	H7725	nay
1KI	2	20	8	H4428	king
1KI	2	20	9	H559	said
1KI	2	20	10	H7592	on
1KI	2	20	11	H517	mother
1KI	2	20	12	H7725	say
1KI	2	20	13	H6440	thee
1KI	2	20	14	H7725	nay
1KI	2	21	0	H559	said
1KI	2	21	1	H49	Abishag
1KI	2	21	2	H7767	Shunammite
1KI	2	21	3	H5414	given
1KI	2	21	4	H138	Adonijah
1KI	2	21	5	H251	brother
1KI	2	21	6	H802	wife
1KI	2	22	0	H4428	king
1KI	2	22	1	H8010	Solomon
1KI	2	22	2	H6030	answered
1KI	2	22	3	H559	said
1KI	2	22	4	H517	mother
1KI	2	22	5	H7592	ask
1KI	2	22	6	H49	Abishag
1KI	2	22	7	H7767	Shunammite
1KI	2	22	8	H138	Adonijah
1KI	2	22	9	H7592	ask
1KI	2	22	10	H4410	kingdom
1KI	2	22	11	H1419	elder
1KI	2	22	12	H251	brother
1KI	2	22	13	H54	Abiathar
1KI	2	22	14	H3548	priest
